dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL218,204,7,GCN,T_K,8,83.87,78.17,0:02:58.237917
CHEMBL218,204,7,GCN,T_K,9,80.65,78.87,0:03:20.603597
CHEMBL218,204,7,GCN,T_K,10,88.71,81.69,0:03:42.859911
CHEMBL218,204,7,GCN,T_K,11,85.48,80.99,0:04:05.047260
CHEMBL218,204,7,GCN,T_K,12,85.48,83.8,0:04:27.259353
CHEMBL218,204,7,GCN,T_K,13,85.48,84.51,0:04:49.612982
CHEMBL218,204,7,GCN,T_K,14,83.87,84.51,0:05:11.941599
CHEMBL218,204,7,GCN,T_K,15,85.48,84.51,0:05:34.311069
CHEMBL218,204,7,GCN,T_K,16,85.48,84.51,0:05:56.541950
CHEMBL218,204,7,GCN,T_K,17,85.48,84.51,0:06:18.735301
CHEMBL218,204,7,GCN,T_K,18,87.1,83.8,0:06:41.037647
CHEMBL218,204,7,GCN,T_K,19,87.1,85.92,0:07:03.280118
CHEMBL218,204,7,GCN,T_K,20,87.1,85.21,0:07:25.437372
CHEMBL218,204,7,GCN,T_K,21,87.1,85.21,0:07:47.714093
CHEMBL218,204,7,GCN,T_K,22,87.1,85.21,0:08:10.010504
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL218,204,8,GCN,T_K,1,29.03,49.3,0:00:22.308757
CHEMBL218,204,8,GCN,T_K,2,29.03,49.3,0:00:44.605688
CHEMBL218,204,8,GCN,T_K,3,35.48,50.7,0:01:06.915382
CHEMBL218,204,8,GCN,T_K,4,38.71,51.41,0:01:29.241184
CHEMBL218,204,8,GCN,T_K,5,67.74,71.83,0:01:51.566686
CHEMBL218,204,8,GCN,T_K,6,59.68,73.24,0:02:13.913672
CHEMBL218,204,8,GCN,T_K,7,56.45,69.72,0:02:36.132180
CHEMBL218,204,8,GCN,T_K,8,56.45,69.01,0:02:58.380916
CHEMBL218,204,8,GCN,T_K,9,59.68,71.13,0:03:20.686976
CHEMBL218,204,8,GCN,T_K,10,62.9,69.72,0:03:42.870438
CHEMBL218,204,8,GCN,T_K,11,75.81,79.58,0:04:05.084112
CHEMBL218,204,8,GCN,T_K,12,75.81,79.58,0:04:27.298932
CHEMBL218,204,8,GCN,T_K,13,79.03,81.69,0:04:49.563611
CHEMBL218,204,8,GCN,T_K,14,79.03,81.69,0:05:11.787384
CHEMBL218,204,8,GCN,T_K,15,75.81,80.99,0:05:34.061826
CHEMBL218,204,8,GCN,T_K,16,80.65,82.39,0:05:56.316790
CHEMBL218,204,8,GCN,T_K,17,83.87,83.8,0:06:18.658037
CHEMBL218,204,8,GCN,T_K,18,79.03,85.21,0:06:40.897371
CHEMBL218,204,8,GCN,T_K,19,79.03,85.92,0:07:03.116349
CHEMBL218,204,8,GCN,T_K,20,80.65,85.21,0:07:25.366080
CHEMBL218,204,8,GCN,T_K,21,79.03,84.51,0:07:47.615584
CHEMBL218,204,8,GCN,T_K,22,79.03,85.21,0:08:09.801694
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL218,204,9,GCN,T_K,1,50.0,51.41,0:00:22.211457
CHEMBL218,204,9,GCN,T_K,2,59.68,66.2,0:00:44.430063
CHEMBL218,204,9,GCN,T_K,3,70.97,71.83,0:01:06.738231
CHEMBL218,204,9,GCN,T_K,4,64.52,71.13,0:01:28.929785
CHEMBL218,204,9,GCN,T_K,5,80.65,81.69,0:01:51.129272
CHEMBL218,204,9,GCN,T_K,6,82.26,83.1,0:02:13.333050
CHEMBL218,204,9,GCN,T_K,7,83.87,80.99,0:02:35.512535
CHEMBL218,204,9,GCN,T_K,8,79.03,78.17,0:02:57.771788
CHEMBL218,204,9,GCN,T_K,9,77.42,78.17,0:03:20.045909
CHEMBL218,204,9,GCN,T_K,10,75.81,80.28,0:03:42.237339
CHEMBL218,204,9,GCN,T_K,11,77.42,79.58,0:04:04.605487
CHEMBL218,204,9,GCN,T_K,12,79.03,81.69,0:04:26.888481
CHEMBL218,204,9,GCN,T_K,13,79.03,82.39,0:04:49.133957
CHEMBL218,204,9,GCN,T_K,14,80.65,81.69,0:05:11.362214
CHEMBL218,204,9,GCN,T_K,15,80.65,80.99,0:05:33.590922
CHEMBL218,204,9,GCN,T_K,16,77.42,83.1,0:05:55.814989
CHEMBL218,204,9,GCN,T_K,17,77.42,82.39,0:06:18.043294
CHEMBL218,204,9,GCN,T_K,18,77.42,82.39,0:06:40.292835
CHEMBL218,204,9,GCN,T_K,19,77.42,81.69,0:07:02.603608
CHEMBL218,204,9,GCN,T_K,20,79.03,83.1,0:07:24.975433
CHEMBL218,204,9,GCN,T_K,21,77.42,81.69,0:07:47.187131
CHEMBL218,204,9,GCN,T_K,22,80.65,82.39,0:08:09.406781
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL218,204,10,GCN,T_K,1,53.23,48.59,0:00:22.316808
CHEMBL218,204,10,GCN,T_K,2,50.0,54.93,0:00:44.581894
CHEMBL218,204,10,GCN,T_K,3,72.58,67.61,0:01:06.888926
CHEMBL218,204,10,GCN,T_K,4,72.58,73.94,0:01:29.298745
CHEMBL218,204,10,GCN,T_K,5,72.58,72.54,0:01:51.626934
CHEMBL218,204,10,GCN,T_K,6,69.35,75.35,0:02:14.005727
CHEMBL218,204,10,GCN,T_K,7,69.35,74.65,0:02:36.352896
CHEMBL218,204,10,GCN,T_K,8,72.58,74.65,0:02:58.583948
CHEMBL218,204,10,GCN,T_K,9,74.19,75.35,0:03:20.849713
CHEMBL218,204,10,GCN,T_K,10,70.97,73.24,0:03:43.065353
CHEMBL218,204,10,GCN,T_K,11,70.97,71.83,0:04:05.291487
CHEMBL218,204,10,GCN,T_K,12,74.19,73.94,0:04:27.482892
CHEMBL218,204,10,GCN,T_K,13,74.19,73.24,0:04:49.856705
CHEMBL218,204,10,GCN,T_K,14,74.19,76.76,0:05:12.281013
CHEMBL218,204,10,GCN,T_K,15,74.19,77.46,0:05:34.611389
CHEMBL218,204,10,GCN,T_K,16,74.19,73.24,0:05:56.890610
CHEMBL218,204,10,GCN,T_K,17,74.19,73.24,0:06:19.096198
CHEMBL218,204,10,GCN,T_K,18,77.42,73.94,0:06:41.441825
CHEMBL218,204,10,GCN,T_K,19,80.65,74.65,0:07:03.690810
CHEMBL218,204,10,GCN,T_K,20,80.65,74.65,0:07:26.004842
CHEMBL218,204,10,GCN,T_K,21,82.26,74.65,0:07:48.351842
CHEMBL218,204,10,GCN,T_K,22,82.26,76.06,0:08:10.736175
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL220,418,1,GCN,T_K,1,57.14,59.59,0:00:46.545384
CHEMBL220,418,1,GCN,T_K,2,54.76,59.59,0:01:33.304532
CHEMBL220,418,1,GCN,T_K,3,52.38,59.93,0:02:19.930734
CHEMBL220,418,1,GCN,T_K,4,56.35,59.93,0:03:06.721740
CHEMBL220,418,1,GCN,T_K,5,56.35,60.27,0:03:53.373085
CHEMBL220,418,1,GCN,T_K,6,58.73,60.96,0:04:40.142425
CHEMBL220,418,1,GCN,T_K,7,56.35,61.99,0:05:26.832554
CHEMBL220,418,1,GCN,T_K,8,56.35,60.62,0:06:13.551458
CHEMBL220,418,1,GCN,T_K,9,57.14,61.64,0:07:00.275178
CHEMBL220,418,1,GCN,T_K,10,58.73,64.73,0:07:46.997038
CHEMBL220,418,1,GCN,T_K,11,58.73,64.73,0:08:33.690025
CHEMBL220,418,1,GCN,T_K,12,56.35,65.07,0:09:20.373574
CHEMBL220,418,1,GCN,T_K,13,58.73,69.86,0:10:07.012469
CHEMBL220,418,1,GCN,T_K,14,67.46,73.29,0:10:53.656298
CHEMBL220,418,1,GCN,T_K,15,69.05,72.95,0:11:40.382901
CHEMBL220,418,1,GCN,T_K,16,69.05,72.26,0:12:27.034625
CHEMBL220,418,1,GCN,T_K,17,68.25,72.26,0:13:13.810382
CHEMBL220,418,1,GCN,T_K,18,72.22,73.97,0:14:00.404741
CHEMBL220,418,1,GCN,T_K,19,73.02,73.63,0:14:47.101955
CHEMBL220,418,1,GCN,T_K,20,72.22,73.63,0:15:33.735176
CHEMBL220,418,1,GCN,T_K,21,72.22,75.34,0:16:20.474281
CHEMBL220,418,1,GCN,T_K,22,71.43,75.0,0:17:07.227739
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL220,418,2,GCN,T_K,1,65.87,60.62,0:00:46.513241
CHEMBL220,418,2,GCN,T_K,2,69.05,66.1,0:01:33.285487
CHEMBL220,418,2,GCN,T_K,3,68.25,63.7,0:02:20.161314
CHEMBL220,418,2,GCN,T_K,4,66.67,64.73,0:03:06.814268
CHEMBL220,418,2,GCN,T_K,5,67.46,63.7,0:03:53.442483
CHEMBL220,418,2,GCN,T_K,6,68.25,64.38,0:04:40.101400
CHEMBL220,418,2,GCN,T_K,7,67.46,66.44,0:05:26.927811
CHEMBL220,418,2,GCN,T_K,8,67.46,68.15,0:06:13.590574
CHEMBL220,418,2,GCN,T_K,9,67.46,69.52,0:07:00.225155
CHEMBL220,418,2,GCN,T_K,10,66.67,69.86,0:07:46.890890
CHEMBL220,418,2,GCN,T_K,11,65.87,69.86,0:08:33.768101
CHEMBL220,418,2,GCN,T_K,12,65.87,70.21,0:09:20.494825
CHEMBL220,418,2,GCN,T_K,13,65.87,70.21,0:10:07.224415
CHEMBL220,418,2,GCN,T_K,14,71.43,74.32,0:10:54.171045
CHEMBL220,418,2,GCN,T_K,15,75.4,74.32,0:11:41.156320
CHEMBL220,418,2,GCN,T_K,16,76.98,73.29,0:12:27.817410
CHEMBL220,418,2,GCN,T_K,17,74.6,73.63,0:13:14.560301
CHEMBL220,418,2,GCN,T_K,18,74.6,74.32,0:14:01.243446
CHEMBL220,418,2,GCN,T_K,19,75.4,75.0,0:14:47.978261
CHEMBL220,418,2,GCN,T_K,20,74.6,75.0,0:15:34.698455
CHEMBL220,418,2,GCN,T_K,21,74.6,75.0,0:16:21.399045
CHEMBL220,418,2,GCN,T_K,22,74.6,75.34,0:17:08.156525
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL220,418,3,GCN,T_K,1,64.29,58.22,0:00:51.033490
CHEMBL220,418,3,GCN,T_K,2,62.7,63.7,0:01:41.723590
CHEMBL220,418,3,GCN,T_K,3,63.49,63.7,0:02:32.427328
CHEMBL220,418,3,GCN,T_K,4,63.49,63.7,0:03:23.171841
CHEMBL220,418,3,GCN,T_K,5,63.49,63.7,0:04:14.037653
CHEMBL220,418,3,GCN,T_K,6,63.49,63.36,0:05:04.288762
CHEMBL220,418,3,GCN,T_K,7,62.7,66.78,0:05:53.117109
CHEMBL220,418,3,GCN,T_K,8,62.7,66.78,0:06:42.515467
CHEMBL220,418,3,GCN,T_K,9,65.87,70.21,0:07:33.863284
CHEMBL220,418,3,GCN,T_K,10,66.67,69.52,0:08:24.889549
CHEMBL220,418,3,GCN,T_K,11,67.46,73.63,0:09:16.117138
CHEMBL220,418,3,GCN,T_K,12,67.46,70.21,0:10:06.868304
CHEMBL220,418,3,GCN,T_K,13,68.25,70.55,0:10:58.085191
CHEMBL220,418,3,GCN,T_K,14,67.46,71.58,0:11:49.547055
CHEMBL220,418,3,GCN,T_K,15,66.67,71.92,0:12:39.743747
CHEMBL220,418,3,GCN,T_K,16,67.46,72.95,0:13:28.770844
CHEMBL220,418,3,GCN,T_K,17,65.08,77.4,0:14:18.357142
CHEMBL220,418,3,GCN,T_K,18,69.05,73.97,0:15:08.235254
CHEMBL220,418,3,GCN,T_K,19,68.25,74.66,0:15:58.600526
CHEMBL220,418,3,GCN,T_K,20,71.43,75.0,0:16:48.841050
CHEMBL220,418,3,GCN,T_K,21,72.22,76.71,0:17:39.662906
CHEMBL220,418,3,GCN,T_K,22,73.02,76.03,0:18:29.510459
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL220,418,4,GCN,T_K,1,68.25,63.36,0:00:50.102230
CHEMBL220,418,4,GCN,T_K,2,67.46,63.01,0:01:40.716731
CHEMBL220,418,4,GCN,T_K,3,65.87,60.27,0:02:30.570186
CHEMBL220,418,4,GCN,T_K,4,67.46,62.33,0:03:20.729538
CHEMBL220,418,4,GCN,T_K,5,69.05,63.01,0:04:10.614217
CHEMBL220,418,4,GCN,T_K,6,68.25,65.07,0:04:59.637735
CHEMBL220,418,4,GCN,T_K,7,68.25,64.04,0:05:48.502964
CHEMBL220,418,4,GCN,T_K,8,68.25,65.41,0:06:37.863436
CHEMBL220,418,4,GCN,T_K,9,67.46,63.7,0:07:27.176489
CHEMBL220,418,4,GCN,T_K,10,68.25,66.1,0:08:16.269821
CHEMBL220,418,4,GCN,T_K,11,67.46,65.75,0:09:05.729465
CHEMBL220,418,4,GCN,T_K,12,70.63,71.58,0:09:54.954659
CHEMBL220,418,4,GCN,T_K,13,69.05,71.23,0:10:44.468332
CHEMBL220,418,4,GCN,T_K,14,69.84,72.95,0:11:33.602909
CHEMBL220,418,4,GCN,T_K,15,66.67,72.26,0:12:22.265427
CHEMBL220,418,4,GCN,T_K,16,68.25,74.66,0:13:11.374786
CHEMBL220,418,4,GCN,T_K,17,70.63,75.0,0:14:01.608765
CHEMBL220,418,4,GCN,T_K,18,70.63,75.0,0:14:51.654038
CHEMBL220,418,4,GCN,T_K,19,78.57,72.95,0:15:41.968548
CHEMBL220,418,4,GCN,T_K,20,77.78,73.63,0:16:32.668060
CHEMBL220,418,4,GCN,T_K,21,78.57,75.0,0:17:22.223634
CHEMBL220,418,4,GCN,T_K,22,80.16,76.03,0:18:11.265692
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL220,418,5,GCN,T_K,1,57.14,56.85,0:00:48.501530
CHEMBL220,418,5,GCN,T_K,2,57.14,56.85,0:01:36.900378
CHEMBL220,418,5,GCN,T_K,3,58.73,58.22,0:02:25.964085
CHEMBL220,418,5,GCN,T_K,4,72.22,69.52,0:03:15.989886
CHEMBL220,418,5,GCN,T_K,5,71.43,69.52,0:04:06.062867
CHEMBL220,418,5,GCN,T_K,6,74.6,69.52,0:04:55.700995
CHEMBL220,418,5,GCN,T_K,7,76.19,74.32,0:05:45.529555
CHEMBL220,418,5,GCN,T_K,8,76.19,73.97,0:06:35.540653
CHEMBL220,418,5,GCN,T_K,9,75.4,74.66,0:07:26.569642
CHEMBL220,418,5,GCN,T_K,10,75.4,74.66,0:08:17.116523
CHEMBL220,418,5,GCN,T_K,11,77.78,74.32,0:09:02.356400
CHEMBL220,418,5,GCN,T_K,12,77.78,74.32,0:09:46.891828
CHEMBL220,418,5,GCN,T_K,13,77.78,74.66,0:10:31.460011
CHEMBL220,418,5,GCN,T_K,14,78.57,74.32,0:11:15.902979
CHEMBL220,418,5,GCN,T_K,15,79.37,74.66,0:12:00.422109
CHEMBL220,418,5,GCN,T_K,16,79.37,74.32,0:12:44.913827
CHEMBL220,418,5,GCN,T_K,17,81.75,76.37,0:13:29.511833
CHEMBL220,418,5,GCN,T_K,18,81.75,76.37,0:14:14.063934
CHEMBL220,418,5,GCN,T_K,19,81.75,76.37,0:14:58.511890
CHEMBL220,418,5,GCN,T_K,20,78.57,77.4,0:15:43.134386
CHEMBL220,418,5,GCN,T_K,21,77.78,76.03,0:16:27.584070
CHEMBL220,418,5,GCN,T_K,22,79.37,76.03,0:17:12.243409
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL220,418,6,GCN,T_K,1,57.14,52.4,0:00:44.527400
CHEMBL220,418,6,GCN,T_K,2,54.76,53.42,0:01:29.149994
CHEMBL220,418,6,GCN,T_K,3,61.11,69.86,0:02:13.626592
CHEMBL220,418,6,GCN,T_K,4,67.46,69.86,0:02:58.087108
CHEMBL220,418,6,GCN,T_K,5,63.49,75.34,0:03:42.609463
CHEMBL220,418,6,GCN,T_K,6,69.05,75.0,0:04:27.247492
CHEMBL220,418,6,GCN,T_K,7,72.22,74.66,0:05:11.838151
CHEMBL220,418,6,GCN,T_K,8,72.22,74.66,0:05:56.428962
CHEMBL220,418,6,GCN,T_K,9,72.22,73.63,0:06:40.954189
CHEMBL220,418,6,GCN,T_K,10,72.22,73.97,0:07:25.667890
CHEMBL220,418,6,GCN,T_K,11,72.22,76.37,0:08:10.192160
CHEMBL220,418,6,GCN,T_K,12,72.22,76.37,0:08:54.821734
CHEMBL220,418,6,GCN,T_K,13,72.22,76.71,0:09:39.450143
CHEMBL220,418,6,GCN,T_K,14,73.02,75.34,0:10:24.072987
CHEMBL220,418,6,GCN,T_K,15,73.02,74.32,0:11:08.672414
CHEMBL220,418,6,GCN,T_K,16,73.02,74.66,0:11:53.301636
CHEMBL220,418,6,GCN,T_K,17,73.02,74.66,0:12:37.895200
CHEMBL220,418,6,GCN,T_K,18,73.81,74.32,0:13:22.456978
CHEMBL220,418,6,GCN,T_K,19,73.81,75.0,0:14:07.055762
CHEMBL220,418,6,GCN,T_K,20,77.78,76.03,0:14:51.711019
CHEMBL220,418,6,GCN,T_K,21,76.98,76.03,0:15:36.301548
CHEMBL220,418,6,GCN,T_K,22,77.78,76.71,0:16:20.923876
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL220,418,7,GCN,T_K,1,55.56,55.82,0:00:44.447631
CHEMBL220,418,7,GCN,T_K,2,56.35,59.93,0:01:29.063219
CHEMBL220,418,7,GCN,T_K,3,59.52,60.96,0:02:13.612160
CHEMBL220,418,7,GCN,T_K,4,59.52,61.3,0:02:58.122261
CHEMBL220,418,7,GCN,T_K,5,57.94,59.59,0:03:42.696604
CHEMBL220,418,7,GCN,T_K,6,57.94,59.25,0:04:27.121867
CHEMBL220,418,7,GCN,T_K,7,60.32,62.33,0:05:11.570495
CHEMBL220,418,7,GCN,T_K,8,60.32,65.07,0:05:56.029892
CHEMBL220,418,7,GCN,T_K,9,67.46,69.86,0:06:40.593693
CHEMBL220,418,7,GCN,T_K,10,65.87,68.49,0:07:25.061580
CHEMBL220,418,7,GCN,T_K,11,65.87,68.49,0:08:09.537510
CHEMBL220,418,7,GCN,T_K,12,69.05,69.52,0:08:54.000555
CHEMBL220,418,7,GCN,T_K,13,81.75,76.71,0:09:38.685745
CHEMBL220,418,7,GCN,T_K,14,82.54,77.4,0:10:23.083267
CHEMBL220,418,7,GCN,T_K,15,82.54,77.4,0:11:07.512612
CHEMBL220,418,7,GCN,T_K,16,81.75,77.4,0:11:52.033091
CHEMBL220,418,7,GCN,T_K,17,81.75,76.71,0:12:36.737323
CHEMBL220,418,7,GCN,T_K,18,80.16,76.37,0:13:21.280300
CHEMBL220,418,7,GCN,T_K,19,80.95,76.71,0:14:05.743182
CHEMBL220,418,7,GCN,T_K,20,84.13,76.71,0:14:50.154316
CHEMBL220,418,7,GCN,T_K,21,84.92,76.71,0:15:34.808832
CHEMBL220,418,7,GCN,T_K,22,84.13,77.4,0:16:19.426614
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL220,418,8,GCN,T_K,1,71.43,66.44,0:00:44.423242
CHEMBL220,418,8,GCN,T_K,2,70.63,65.41,0:01:28.908656
CHEMBL220,418,8,GCN,T_K,3,70.63,65.41,0:02:13.600018
CHEMBL220,418,8,GCN,T_K,4,70.63,64.04,0:02:58.161053
CHEMBL220,418,8,GCN,T_K,5,70.63,64.73,0:03:42.748490
CHEMBL220,418,8,GCN,T_K,6,72.22,65.75,0:04:27.272791
CHEMBL220,418,8,GCN,T_K,7,73.81,66.1,0:05:11.866943
CHEMBL220,418,8,GCN,T_K,8,76.19,69.18,0:05:56.317772
CHEMBL220,418,8,GCN,T_K,9,76.19,68.84,0:06:40.808179
CHEMBL220,418,8,GCN,T_K,10,72.22,68.49,0:07:25.298596
CHEMBL220,418,8,GCN,T_K,11,73.81,67.47,0:08:09.885250
CHEMBL220,418,8,GCN,T_K,12,75.4,67.81,0:08:54.633387
CHEMBL220,418,8,GCN,T_K,13,75.4,67.12,0:09:39.237357
CHEMBL220,418,8,GCN,T_K,14,79.37,72.26,0:10:23.704086
CHEMBL220,418,8,GCN,T_K,15,80.16,70.55,0:11:08.139959
CHEMBL220,418,8,GCN,T_K,16,80.95,69.86,0:11:52.845552
CHEMBL220,418,8,GCN,T_K,17,79.37,70.55,0:12:37.405140
CHEMBL220,418,8,GCN,T_K,18,80.16,71.23,0:13:21.851917
CHEMBL220,418,8,GCN,T_K,19,80.16,72.6,0:14:06.292584
CHEMBL220,418,8,GCN,T_K,20,80.16,71.92,0:14:51.033992
CHEMBL220,418,8,GCN,T_K,21,80.95,71.92,0:15:35.608082
CHEMBL220,418,8,GCN,T_K,22,80.16,71.58,0:16:20.258327
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL220,418,9,GCN,T_K,1,65.87,64.38,0:00:44.461660
CHEMBL220,418,9,GCN,T_K,2,67.46,64.04,0:01:29.130189
CHEMBL220,418,9,GCN,T_K,3,65.08,64.73,0:02:13.479550
CHEMBL220,418,9,GCN,T_K,4,63.49,63.7,0:02:57.921252
CHEMBL220,418,9,GCN,T_K,5,70.63,64.73,0:03:42.305998
CHEMBL220,418,9,GCN,T_K,6,69.84,66.78,0:04:26.850004
CHEMBL220,418,9,GCN,T_K,7,69.84,67.47,0:05:11.272250
CHEMBL220,418,9,GCN,T_K,8,70.63,68.49,0:05:55.777010
CHEMBL220,418,9,GCN,T_K,9,69.84,68.84,0:06:40.288951
CHEMBL220,418,9,GCN,T_K,10,76.19,71.23,0:07:24.774778
CHEMBL220,418,9,GCN,T_K,11,74.6,72.95,0:08:09.213568
CHEMBL220,418,9,GCN,T_K,12,82.54,72.6,0:08:53.737826
CHEMBL220,418,9,GCN,T_K,13,80.16,73.63,0:09:38.261187
CHEMBL220,418,9,GCN,T_K,14,81.75,75.68,0:10:22.781149
CHEMBL220,418,9,GCN,T_K,15,81.75,75.68,0:11:07.269319
CHEMBL220,418,9,GCN,T_K,16,81.75,75.68,0:11:51.738237
CHEMBL220,418,9,GCN,T_K,17,81.75,75.68,0:12:36.176195
CHEMBL220,418,9,GCN,T_K,18,80.95,76.37,0:13:20.652005
CHEMBL220,418,9,GCN,T_K,19,78.57,76.03,0:14:05.228789
CHEMBL220,418,9,GCN,T_K,20,78.57,76.03,0:14:49.700062
CHEMBL220,418,9,GCN,T_K,21,81.75,76.03,0:15:34.215279
CHEMBL220,418,9,GCN,T_K,22,80.16,74.66,0:16:18.816433
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL220,418,10,GCN,T_K,1,54.76,62.33,0:00:44.625525
CHEMBL220,418,10,GCN,T_K,2,53.97,66.1,0:01:29.178046
CHEMBL220,418,10,GCN,T_K,3,57.14,66.1,0:02:13.847854
CHEMBL220,418,10,GCN,T_K,4,62.7,66.1,0:02:58.403744
CHEMBL220,418,10,GCN,T_K,5,62.7,66.1,0:03:43.175041
CHEMBL220,418,10,GCN,T_K,6,63.49,65.75,0:04:27.710067
CHEMBL220,418,10,GCN,T_K,7,65.08,65.75,0:05:12.290152
CHEMBL220,418,10,GCN,T_K,8,64.29,65.75,0:05:56.863767
CHEMBL220,418,10,GCN,T_K,9,65.87,63.7,0:06:41.340419
CHEMBL220,418,10,GCN,T_K,10,65.87,63.36,0:07:25.823202
CHEMBL220,418,10,GCN,T_K,11,64.29,63.36,0:08:10.278113
CHEMBL220,418,10,GCN,T_K,12,69.05,68.15,0:08:54.855789
CHEMBL220,418,10,GCN,T_K,13,73.02,73.63,0:09:39.346739
CHEMBL220,418,10,GCN,T_K,14,78.57,73.97,0:10:23.957771
CHEMBL220,418,10,GCN,T_K,15,77.78,73.29,0:11:08.575366
CHEMBL220,418,10,GCN,T_K,16,77.78,72.6,0:11:53.142201
CHEMBL220,418,10,GCN,T_K,17,77.78,73.29,0:12:37.843370
CHEMBL220,418,10,GCN,T_K,18,79.37,75.34,0:13:22.356541
CHEMBL220,418,10,GCN,T_K,19,79.37,74.66,0:14:06.857277
CHEMBL220,418,10,GCN,T_K,20,76.19,74.32,0:14:51.301765
CHEMBL220,418,10,GCN,T_K,21,77.78,73.97,0:15:36.012581
CHEMBL220,418,10,GCN,T_K,22,79.37,74.66,0:16:20.588639
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL230,342,1,GCN,T_K,1,47.57,47.28,0:00:35.242774
CHEMBL230,342,1,GCN,T_K,2,49.51,56.9,0:01:10.477783
CHEMBL230,342,1,GCN,T_K,3,59.22,62.34,0:01:45.730177
CHEMBL230,342,1,GCN,T_K,4,65.05,61.09,0:02:21.163831
CHEMBL230,342,1,GCN,T_K,5,62.14,63.18,0:02:56.546908
CHEMBL230,342,1,GCN,T_K,6,66.02,61.51,0:03:31.937095
CHEMBL230,342,1,GCN,T_K,7,66.02,63.18,0:04:07.321566
CHEMBL230,342,1,GCN,T_K,8,72.82,69.87,0:04:42.668260
CHEMBL230,342,1,GCN,T_K,9,73.79,71.55,0:05:18.152178
CHEMBL230,342,1,GCN,T_K,10,69.9,73.22,0:05:53.611140
CHEMBL230,342,1,GCN,T_K,11,71.84,73.22,0:06:28.931164
CHEMBL230,342,1,GCN,T_K,12,71.84,73.64,0:07:04.322682
CHEMBL230,342,1,GCN,T_K,13,72.82,74.9,0:07:39.770757
CHEMBL230,342,1,GCN,T_K,14,72.82,73.22,0:08:15.319653
CHEMBL230,342,1,GCN,T_K,15,72.82,73.22,0:08:50.721182
CHEMBL230,342,1,GCN,T_K,16,70.87,74.06,0:09:26.064086
CHEMBL230,342,1,GCN,T_K,17,69.9,74.48,0:10:01.413722
CHEMBL230,342,1,GCN,T_K,18,72.82,74.48,0:10:36.701638
CHEMBL230,342,1,GCN,T_K,19,68.93,74.48,0:11:12.124010
CHEMBL230,342,1,GCN,T_K,20,73.79,76.57,0:11:47.406158
CHEMBL230,342,1,GCN,T_K,21,74.76,77.82,0:12:22.881525
CHEMBL230,342,1,GCN,T_K,22,74.76,77.82,0:12:58.355471
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL230,342,2,GCN,T_K,1,57.28,55.65,0:00:35.410538
CHEMBL230,342,2,GCN,T_K,2,57.28,55.23,0:01:10.999392
CHEMBL230,342,2,GCN,T_K,3,56.31,59.0,0:01:46.492462
CHEMBL230,342,2,GCN,T_K,4,55.34,59.0,0:02:21.940220
CHEMBL230,342,2,GCN,T_K,5,60.19,62.34,0:02:57.459355
CHEMBL230,342,2,GCN,T_K,6,67.96,64.02,0:03:32.926912
CHEMBL230,342,2,GCN,T_K,7,66.99,64.44,0:04:08.510546
CHEMBL230,342,2,GCN,T_K,8,70.87,65.69,0:04:43.975861
CHEMBL230,342,2,GCN,T_K,9,63.11,70.29,0:05:19.447292
CHEMBL230,342,2,GCN,T_K,10,64.08,72.38,0:05:54.901021
CHEMBL230,342,2,GCN,T_K,11,64.08,72.8,0:06:30.293427
CHEMBL230,342,2,GCN,T_K,12,67.96,72.38,0:07:05.731368
CHEMBL230,342,2,GCN,T_K,13,74.76,79.08,0:07:41.001387
CHEMBL230,342,2,GCN,T_K,14,75.73,80.33,0:08:16.250160
CHEMBL230,342,2,GCN,T_K,15,75.73,79.92,0:08:51.503524
CHEMBL230,342,2,GCN,T_K,16,74.76,79.92,0:09:26.914432
CHEMBL230,342,2,GCN,T_K,17,75.73,80.33,0:10:02.337493
CHEMBL230,342,2,GCN,T_K,18,74.76,79.92,0:10:37.715991
CHEMBL230,342,2,GCN,T_K,19,77.67,80.33,0:11:13.012738
CHEMBL230,342,2,GCN,T_K,20,71.84,81.59,0:11:48.382314
CHEMBL230,342,2,GCN,T_K,21,71.84,81.59,0:12:23.686321
CHEMBL230,342,2,GCN,T_K,22,73.79,82.01,0:12:59.032620
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
